3726	0
110	1
154	1
2832	0
4848	0
3021	0
3984	0
2986	0
3408	0
4769	1
4410	0
4658	0
199	0
4289	0
4632	0
5345	0
4973	0
748	0
1580	0
2145	0
1082	0
4524	0
4223	0
3452	0
6118	0
4343	0
2140	0
5760	0
603	0
6462	1
5117	0
559	0
3019	0
6352	0
24	1
4314	0
3350	0
320	0
1065	0
525	0
391	0
3711	0
501	0
5538	0
5560	0
1461	0
3448	0
1554	0
4757	0
3915	0
2757	0
4505	0
2327	0
4009	0
3325	0
5668	0
3709	0
4980	0
2639	0
5029	0
2230	0
156	0
5309	0
5699	0
5803	0
2380	0
3758	0
3601	0
4579	0
6396	0
5128	0
5178	0
2857	0
3480	0
2429	0
5986	0
1353	0
1442	0
4321	0
6463	1
4203	0
3122	0
5583	0
5523	0
2175	0
5023	0
4152	0
5216	0
401	0
25	0
5511	0
1692	0
5184	0
4224	0
1680	0
5947	0
581	0
5441	0
5690	0
719	0
4766	1
2320	0
4572	0
633	0
2397	0
4170	0
3168	0
1670	0
1711	0
4180	0
2322	0
4331	0
6461	1
3050	0
4476	0
5255	0
1035	0
2650	0
3095	0
1619	0
6379	0
6107	0
423	0
2171	0
4344	0
4080	0
408	0
4785	0
5150	0
1439	0
5707	0
3368	0
609	0
3964	0
3784	0
2247	0
1514	1
246	0
2355	0
3822	0
1464	0
6273	0
1467	0
4031	0
5821	0
2203	0
5067	0
6326	0
60	0
1620	0
5763	0
6013	0
3189	0
2028	0
2645	0
2176	0
1538	0
2120	0
3338	0
3483	0
3842	0
1473	0
3303	0
2041	0
3937	0
5751	0
3094	0
3388	0
623	0
6262	0
4345	0
5352	0
2966	0
2360	0
2263	0
67	0
1814	0
5896	1
436	0
96	1
596	0
4704	0
707	0
1617	0
3340	0
4772	0
226	0
5093	0
6417	0
3051	0
2036	0
2766	0
3782	0
4520	0
3801	0
1684	0
779	0
4690	0
5828	1
3386	0
3719	0
3487	0
644	0
1184	0
3371	0
2388	0
885	0
4774	0
3219	0
6210	0
2206	0
5094	0
6397	0
4268	0
5472	0
3310	0
3145	0
6209	0
874	0
4158	0
3372	0
3402	0
4617	0
871	0
3512	0
3096	0
5631	0
2751	0
4456	0
1499	0
4200	0
6408	0
270	0
52	0
1890	0
1244	0
859	0
793	0
2724	0
3400	0
5118	0
2316	0
1281	0
3978	0
1365	0
2878	0
775	0
4825	0
4165	0
4186	0
4573	0
6497	1
4090	0
2292	0
1027	0
1710	0
45	1
2747	0
6001	0
932	0
3045	0
1153	0
196	0
2248	0
3373	0
3849	0
4199	0
4474	0
1133	0
1936	0
3169	0
5525	0
5617	0
6420	0
2003	0
5749	0
3745	0
6251	0
3091	0
4735	0
5317	0
4201	0
4417	0
2034	0
1789	0
2545	0
4540	0
1875	0
191	0
2847	0
2279	0
705	0
5695	0
4166	0
5019	0
5036	0
4260	0
4149	0
4134	0
4775	0
4142	0
884	0
49	1
6357	0
1293	0
5330	0
712	0
2750	0
316	0
4870	0
5074	0
238	0
2600	0
5007	0
5826	1
2193	0
3431	0
3914	0
4040	0
1688	0
2453	0
3078	0
3885	0
1223	0
2253	0
2317	0
5761	0
1531	0
4808	0
2699	0
3255	0
4271	0
4641	0
1795	0
6353	0
6226	0
5852	0
4831	0
133	0
1500	0
4319	0
4527	0
1815	0
424	0
4033	0
4850	0
832	0
83	1
4280	0
3079	0
4963	0
927	0
3528	0
3158	0
6292	0
3649	0
3916	0
4083	0
6065	0
3664	0
4799	0
1841	0
3004	0
604	0
4628	0
370	0
6132	0
4359	0
4643	0
5080	0
2318	0
4862	0
4581	0
2554	0
4947	0
6232	0
1722	0
3672	0
292	0
4374	0
348	0
421	0
1352	0
4767	0
3690	0
3130	0
4582	0
4938	0
3135	0
1318	0
5238	0
1381	0
1653	0
4234	0
4157	0
200	0
626	0
1676	0
5091	0
4270	0
146	0
5997	0
1876	0
3048	0
3673	0
5655	0
1727	0
4226	0
4620	0
69	1
1116	0
5417	0
1946	0
5696	0
4077	0
2899	0
1126	1
3069	0
498	0
2942	0
5824	1
2855	0
5024	0
3578	0
4254	0
6074	0
41	1
3886	0
3736	0
933	0
4600	0
2151	0
6309	0
1313	0
6298	0
2662	0
5188	0
4742	0
1894	0
5584	0
939	0
838	0
103	1
2351	0
913	0
6366	0
6398	0
3963	0
4934	0
3366	0
224	0
5133	0
260	0
624	0
3669	0
4499	0
5020	0
3322	0
3642	0
2055	0
5753	0
3841	0
3361	0
6097	0
1387	0
4857	0
2908	0
4155	0
471	0
93	1
5470	0
334	0
2239	0
4927	0
5822	1
2544	0
2555	0
375	0
4292	0
1671	0
2633	0
4729	0
4163	0
109	1
904	0
3808	0
2134	0
3229	0
1607	0
5801	1
450	0
6053	0
54	0
311	0
1403	0
1928	0
821	1
3942	0
3799	0
4323	0
2218	0
2470	0
805	0
3674	0
4164	0
6215	0
733	0
1822	0
757	0
1811	0
2955	0
1623	0
5369	0
1406	0
4995	0
4748	0
4858	0
5529	0
3542	0
4255	0
2307	0
3883	0
1833	0
3244	0
533	0
2060	0
2032	0
1762	0
5244	0
5968	0
1734	0
1694	0
3820	0
345	0
6354	0
2596	0
1104	0
4837	0
5897	1
5075	0
3429	0
1363	0
3800	0
1555	0
2430	0
680	0
950	0
5724	1
2358	0
2051	0
1297	0
3624	0
6276	0
971	0
5493	0
2211	0
2335	0
6129	0
5328	0
2219	0
6147	0
5937	0
1522	0
2748	0
6469	1
4830	0
3183	0
2769	0
4305	0
967	0
2154	0
5373	0
6229	0
1312	0
4183	0
4035	0
510	0
4206	0
3419	0
3610	0
5276	0
6062	0
3958	0
3346	0
4078	0
786	0
1686	0
560	0
1354	0
5651	0
5921	0
5044	0
5382	0
4829	0
804	0
2700	0
5607	0
3919	0
1076	0
1704	0
3153	0
1872	0
2448	0
4571	0
5561	0
5691	0
4457	0
3762	0
3943	0
127	1
3070	0
1541	0
6171	0
1186	0
3588	0
3492	0
3691	0
864	0
605	0
3844	0
1834	0
3962	0
2830	0
4383	0
2988	0
3938	0
3052	0
5831	1
5027	0
3137	0
365	0
2033	0
4720	0
1581	0
6056	0
5702	0
6184	0
3865	0
914	0
551	0
1701	0
2892	0
3456	0
4107	0
5966	0
1022	0
628	0
2199	0
4229	0
5003	0
3882	0
410	0
1996	0
1048	0
2900	0
6000	0
3972	0
5712	0
5123	0
4324	0
1942	0
4105	0
2717	0
4731	0
161	0
938	0
5641	0
1090	0
330	0
781	0
5008	0
5837	1
442	0
1553	0
684	0
4911	0
6049	0
2543	0
5853	1
3561	0
2998	0
4597	0
322	0
6054	0
806	1
1156	0
3250	0
729	0
3092	0
4746	0
2371	0
5920	0
1638	0
5648	0
351	0
3178	0
5095	0
1382	0
5915	1
4563	0
473	0
5088	0
6026	0
3680	0
4737	0
4694	0
3184	0
5788	1
2056	0
6428	0
5649	0
3236	0
881	0
4072	0
4601	0
6088	1
5578	0
4347	0
3446	0
4851	0
625	0
3563	0
3589	0
326	0
4207	0
4076	0
923	0
2368	0
7	0
4109	0
3866	0
5689	0
1168	0
3154	0
810	1
2485	0
2686	0
1166	0
6279	0
4084	0
4202	0
3506	0
2669	0
2283	0
3453	0
1954	0
3626	0
555	0
4334	0
2225	0
5765	0
6167	0
709	0
4444	0
3344	0
4969	0
3712	0
4789	0
1533	0
5642	0
2286	0
4415	0
3422	0
1987	0
4497	0
3983	0
3299	0
2773	0
1468	0
184	0
4066	0
5375	0
4218	0
1307	0
1456	0
104	1
648	0
2749	0
3965	0
4503	0
5882	0
2261	0
2212	0
4929	0
4838	0
3489	0
2037	0
854	0
2015	0
3896	0
2000	0
1687	0
1241	0
3574	0
787	0
5984	0
12	0
513	0
3329	0
3969	0
4221	0
4227	0
3245	0
3696	0
1101	0
4845	0
3884	0
942	0
369	0
5327	0
5009	0
2221	0
567	0
2076	0
499	0
6231	0
6476	1
3334	0
6172	0
2098	0
1723	0
1486	0
5136	0
4642	0
2758	0
4010	0
4770	0
6224	0
4558	0
2383	0
227	0
3840	0
403	0
3369	0
3345	0
2142	0
1356	0
1955	0
427	0
1724	0
1374	0
2114	0
5487	0
5447	0
6023	1
3830	0
3730	0
237	0
2948	0
434	0
2086	0
6168	0
527	0
519	0
2644	0
157	0
4967	0
1128	0
4012	0
5979	0
3516	0
2885	0
1702	0
5277	0
2257	0
443	0
4064	0
4711	0
5739	0
4225	0
4065	0
4211	0
62	1
4780	0
3175	0
2489	0
1367	0
5500	0
5842	0
2280	0
2483	0
4276	0
1444	0
5483	0
3082	0
1440	0
2775	0
6111	0
3086	0
3929	0
5706	1
3477	0
3061	0
5789	0
6022	0
3009	0
449	0
5097	0
3039	0
5247	0
3867	0
396	0
4492	0
2019	0
3732	0
6373	0
2237	0
2328	0
6282	0
2546	0
2375	0
327	0
4454	0
5170	0
2520	0
697	0
2073	0
788	0
2943	0
5126	0
3517	0
1956	0
4210	0
6287	0
3341	0
4464	1
339	0
3948	0
3332	0
1298	0
5122	0
5268	0
5042	0
2692	0
347	0
655	0
4337	0
5926	0
6163	0
2958	0
1933	0
349	0
5143	0
6395	0
5865	0
520	0
2638	0
972	0
4481	0
5854	1
2728	0
5270	0
3240	0
4279	0
5650	0
3107	0
6079	0
3036	0
1631	0
6291	0
3343	0
5825	0
669	0
1526	0
654	0
6151	0
6253	0
3970	0
5010	0
3337	0
4504	0
4661	0
3553	0
1225	0
2127	0
5418	0
1915	0
203	0
5510	0
3921	0
5318	0
816	0
5536	0
235	0
4489	0
1355	0
2490	0
4691	0
197	1
2284	0
1931	0
638	0
4659	0
2999	0
6189	0
6057	0
2050	0
4131	0
17	0
1167	0
6238	0
5049	0
5906	0
2396	0
853	0
4412	0
4355	0
440	0
4932	0
1975	0
622	0
3234	0
59	1
100	1
3109	0
1274	0
6294	0
2329	0
72	1
3756	0
2742	0
6404	0
3602	0
2759	0
1487	0
3176	0
4204	0
138	1
2391	0
5301	0
1703	0
113	1
6156	0
4259	0
5356	0
6133	0
4338	0
6078	1
4689	0
6127	0
5107	0
3080	0
3347	0
271	0
5814	0
1229	0
3734	0
6104	0
6158	0
4507	0
3072	0
1804	0
4962	0
3535	0
4389	0
219	0
55	0
4584	0
3370	0
5490	0
2634	0
3097	0
484	0
808	1
1078	0
1542	0
3944	0
2126	0
6323	0
5817	1
6041	0
2718	0
3821	0
1622	0
2094	0
5174	0
615	0
5710	0
5144	0
3172	0
5717	0
4676	0
1943	0
1790	0
5900	0
4730	0
5595	0
5199	0
3117	0
4381	0
4926	0
635	0
4205	0
312	0
2374	0
758	0
4458	0
3727	0
1812	0
3534	0
5810	0
430	0
489	0
2398	0
88	0
2241	0
4686	0
3278	0
2784	0
5200	0
1010	0
155	0
3966	0
217	0
13	0
1906	0
5629	0
5251	0
3349	0
3065	0
5952	0
1428	0
2928	0
4537	0
3607	0
3739	0
2264	0
3976	0
1388	0
4965	0
5204	0
359	0
3658	0
2860	0
2879	0
2146	0
3837	0
3136	0
4423	0
1693	0
6228	0
1559	0
445	0
2792	0
4583	0
1818	0
6449	1
2350	0
4685	0
3511	0
4388	0
3241	0
641	0
290	0
4037	0
5958	0
4044	0
3536	0
4264	0
5494	0
591	0
5941	1
207	0
2996	0
1196	0
3485	0
4228	0
4339	0
2856	0
2525	0
1550	0
3041	0
4776	0
6293	0
3114	0
2731	0
2399	0
441	0
3751	0
5333	0
5742	0
1349	0
4056	0
777	0
3450	0
6124	0
1250	0
1333	0
4346	0
342	0
2484	0
5734	0
2760	0
1159	0
4727	0
5193	0
1053	0
2886	0
4768	0
3473	0
2622	0
5725	0
1309	0
4629	0
875	0
2123	0
3791	0
2681	0
2861	0
630	0
18	0
1801	0
5167	0
4585	0
696	0
2619	0
2290	0
4633	0
6385	0
2384	0
3259	0
4445	0
6470	1
3746	0
5392	0
5212	0
4061	0
1592	0
664	0
5068	0
390	0
5393	0
6246	0
5370	0
2605	0
97	1
4231	0
1187	0
524	0
4526	0
2841	0
201	0
2680	0
3647	0
350	0
2414	0
1589	0
782	0
2479	0
1327	0
4325	0
3348	0
1389	0
3562	0
2217	0
3975	0
4453	0
6459	1
1222	0
2122	0
3872	0
4190	0
3823	0
1839	0
1759	0
77	1
3118	0
3215	0
5239	0
6051	0
299	0
1999	0
3623	0
4604	0
4945	0
5562	1
3256	0
454	0
4014	0
5677	0
194	0
1758	0
6380	0
6126	0
84	1
2113	0
4427	0
2437	0
6263	0
6295	0
6441	0
5726	0
3940	0
4888	0
3121	0
2674	0
262	0
2332	0
136	1
4593	0
2929	0
3216	0
6044	0
6391	0
4123	0
4957	0
186	0
3683	0
50	1
1807	0
915	0
627	0
3358	0
5293	0
2312	0
1932	0
1162	0
1448	0
4809	0
543	0
2336	0
208	0
2729	0
6020	0
818	0
1677	0
2893	0
2827	0
5108	0
5160	0
3551	0
2798	0
3296	0
1825	0
4191	0
2460	0
618	0
846	0
597	0
2944	0
4745	0
6225	0
1782	0
5711	0
3142	0
5119	0
1817	0
3464	0
2081	0
5785	0
4011	0
4546	0
763	0
3500	0
4639	0
5415	0
1699	0
6045	0
3682	0
2626	0
3733	0
1629	0
2814	0
4070	0
364	0
2285	0
3100	0
5240	0
571	0
3510	0
4153	0
2945	0
5832	0
3891	0
4443	0
1227	0
3020	0
957	0
926	0
5115	0
205	0
4385	0
5116	0
6327	0
1609	0
5241	0
900	0
1548	0
2917	0
6358	0
1705	0
1299	0
980	0
4614	0
6475	1
4777	0
2179	0
1091	0
580	0
3224	0
3141	0
5840	0
2493	0
6139	0
5820	1
1131	0
3774	0
5065	0
2984	0
6119	0
940	0
3836	0
706	1
1544	0
652	0
2887	0
2567	0
1305	0
5001	0
568	0
720	0
1190	0
2946	0
2359	0
6384	0
1315	0
2923	0
2177	0
4811	0
5228	0
4214	0
1920	0
4288	0
767	0
5528	0
2601	0
1747	0
2031	0
3590	0
698	0
1783	0
632	0
3047	0
3979	0
4111	0
147	0
6201	0
3119	0
5195	0
894	0
4050	0
3579	0
5927	1
6087	0
2828	0
2278	0
566	0
5242	0
5591	0
2047	0
5357	0
5608	0
4247	0
6284	0
4662	0
752	0
3277	0
4740	0
5501	0
556	0
3930	0
3257	0
2013	0
4936	0
1545	0
19	0
4361	0
5125	0
231	1
714	0
2740	0
521	0
3981	0
977	0
3839	0
480	0
5442	0
2095	0
1329	0
3111	0
2082	0
5394	0
1935	0
2506	0
145	1
124	0
3103	0
5577	0
4865	1
6376	0
2613	0
588	0
768	0
6177	0
3635	0
6468	1
2223	0
44	0
3478	0
6169	0
2646	0
2088	0
5579	0
3230	0
3835	0
4384	0
1383	0
5934	0
5154	0
1465	0
4616	1
2845	0
5043	0
2510	0
467	0
468	0
309	0
4580	0
2038	0
1791	0
5473	0
4167	0
6467	1
2949	0
5521	0
2627	0
5073	0
5971	0
4539	0
1445	0
4230	0
2337	0
4401	0
4395	0
1960	0
5898	0
1984	0
328	0
5120	0
2789	0
5547	0
5166	0
4286	0
5348	0
6403	0
4647	0
844	0
402	0
3143	0
425	0
2064	0
3075	0
166	1
2166	0
5478	0
5923	0
665	0
2774	0
1840	0
4232	0
783	0
3890	0
4173	0
3449	0
4846	0
4519	0
4849	0
5422	0
2352	0
4728	0
4252	0
526	0
5588	1
3603	0
4832	0
4508	0
4475	0
5565	0
4533	0
428	0
2985	0
6321	0
1443	0
2833	0
2001	0
502	0
1799	0
4192	0
2492	0
2694	0
1185	0
2903	0
1781	0
1452	0
1639	0
2698	0
6318	0
3911	0
4273	0
5252	0
1965	0
1912	0
1451	0
4996	0
1021	0
5018	0
1594	0
2415	0
3953	0
204	0
206	0
2366	0
3401	0
288	0
2557	0
1832	0
4700	0
474	0
5111	0
2624	0
5134	0
3857	0
386	1
3125	0
5264	0
3765	0
2739	0
3202	0
325	0
2365	0
1985	0
3197	0
4245	0
3656	0
131	1
598	0
3027	0
3838	0
1953	0
89	0
1813	0
6110	0
4637	0
4413	0
3892	0
4451	0
5969	0
599	0
1324	0
5665	0
122	1
3022	0
4610	0
6080	0
1968	0
132	1
953	0
2701	0
1339	0
5011	0
1140	0
5350	0
3873	0
3058	0
4326	0
5082	0
5563	0
313	0
5730	0
5540	0
3028	0
6194	0
849	0
2200	0
2338	0
1966	0
734	0
14	0
3123	0
534	0
3472	0
1907	0
5334	0
4108	0
210	0
1302	0
6090	0
1913	0
5002	0
4303	0
5602	0
5645	0
5983	1
3409	0
6409	0
2726	0
4285	0
2494	0
3713	0
1330	0
33	1
966	0
406	0
2610	0
3474	0
2991	0
5081	0
352	0
4806	0
404	0
2854	0
2519	0
2862	0
3026	0
1008	0
1546	0
5819	1
5802	0
3217	0
4613	0
6350	0
4465	0
4667	0
5792	0
1518	0
5194	0
4536	0
130	1
5526	0
692	0
1345	0
4274	0
4993	0
6399	0
868	0
4576	0
5201	0
4687	0
5913	1
2376	0
4552	0
3845	0
5427	0
1255	0
3813	0
4256	0
919	0
1181	0
178	0
1986	0
2611	0
3300	0
42	1
252	0
2249	0
2498	0
2842	0
5544	0
3549	0
16	0
1455	0
5945	0
310	0
466	0
3116	0
3411	0
1772	0
1657	0
606	0
5215	0
5946	0
444	0
3847	0
394	0
1678	0
4753	0
2643	0
4222	0
367	0
5256	0
2891	0
3925	0
3281	0
416	0
6442	0
3463	0
3081	0
3571	0
2609	0
3585	0
717	0
941	0
5410	0
1087	0
2361	0
3875	0
5901	1
4701	0
4890	0
2950	0
3083	0
4528	0
266	0
3935	0
2229	0
5573	0
689	0
2128	0
2888	0
1628	0
2461	0
485	0
3793	0
4275	0
3543	0
5771	0
6260	0
2189	0
5876	1
751	0
1303	0
3846	0
2829	0
1508	0
3794	0
2898	0
4894	0
5904	0
1287	0
2647	0
3412	0
4310	0
6128	0
4295	0
4758	0
5889	1
2235	0
6413	0
2403	0
1739	0
85	1
5342	0
4272	0
3002	0
2488	0
245	0
4452	0
1829	0
5524	0
5471	0
4424	0
1368	0
3514	0
2951	0
2702	0
357	0
1271	0
3619	0
5220	0
1937	0
6211	0
674	0
1434	0
2196	0
2593	0
1988	0
3554	0
3044	0
2623	0
2400	0
4119	0
5776	0
2087	0
4807	0
4174	0
6101	0
190	0
2054	0
5815	1
5254	0
3376	0
4861	0
6255	0
4566	0
2159	0
2960	0
3225	0
2939	0
2675	0
4557	0
2504	0
2952	0
776	0
1134	0
411	0
152	0
4414	0
2741	0
1873	0
2065	0
4864	0
4069	0
1331	0
3185	0
3648	0
5305	0
1849	0
1	0
1662	0
3887	0
5076	0
6197	0
5061	0
149	1
153	0
5034	0
218	0
3706	0
4935	0
2302	0
5671	1
1418	0
3433	0
4390	0
576	0
4425	0
6214	0
928	0
2809	0
988	0
5388	0
46	0
6098	0
1384	0
438	0
3559	0
5070	0
1132	0
3941	0
5175	0
557	0
6415	0
3530	0
1069	0
1325	0
6405	0
2752	0
1718	0
2540	0
4196	0
56	0
3977	0
198	0
5748	0
2168	0
5429	0
4148	0
3354	0
3129	0
1927	0
2438	0
5891	0
1037	0
4002	0
6453	1
2409	0
5202	0
2975	0
6258	0
476	0
5675	1
5420	0
573	0
1077	0
392	0
703	0
2571	0
608	0
5164	0
3766	0
4541	0
1784	0
4712	0
1364	0
2630	0
4277	0
393	0
1332	0
6250	0
2625	0
5849	0
590	0
5899	0
1794	0
3877	0
4887	0
2293	0
282	0
4301	0
4603	0
6451	1
1378	0
2753	0
1512	0
529	0
5013	0
6338	0
2141	0
5539	0
1288	0
5461	0
3421	0
3239	0
5719	1
6125	0
905	0
1289	0
5245	0
1640	0
4878	0
4358	0
5004	0
158	0
331	0
3787	0
2153	0
3166	0
3573	0
5400	0
37	0
4098	0
4598	0
3945	0
2776	0
5157	0
4708	0
2777	0
951	0
2858	0
2743	0
6296	0
2727	0
3859	0
3413	0
5701	0
3824	0
2980	0
2298	0
4989	0
5603	0
2871	0
5468	0
4886	0
5376	0
2782	0
5727	0
4143	0
1552	0
1905	0
4360	0
4017	0
5884	1
1262	0
541	0
3397	0
6164	0
4702	0
2306	0
5066	0
2444	0
1842	0
457	0
6464	1
647	0
481	0
3394	0
1663	0
2315	0
4036	0
5838	1
990	0
4073	0
2896	0
2972	0
3971	0
4322	0
2121	0
1334	0
2165	0
3641	0
4952	0
2256	0
2930	0
6274	0
4208	0
1938	0
2330	0
1507	0
6368	0
6198	0
1925	0
2738	0
656	0
6271	0
760	0
6061	0
4363	0
6444	1
3073	0
6030	0
3526	0
5634	0
2987	0
1914	0
1273	0
134	0
464	0
189	0
3681	0
5071	0
5662	0
530	1
4636	0
1916	0
1749	0
2385	0
5700	0
6445	1
3518	0
272	0
4007	0
4866	0
3035	0
6136	0
242	0
5219	0
3302	0
5723	0
4402	0
5795	0
4824	0
5155	0
5759	1
2339	0
3951	0
1295	0
4525	0
3946	0
2439	0
3233	0
3848	0
1848	0
1716	0
5813	0
811	0
5205	0
3926	0
6454	1
2655	0
4703	0
3676	0
2653	0
5213	0
2953	0
1582	0
2846	0
5961	1
2143	0
699	0
558	0
4630	0
5438	0
4810	0
1773	0
522	1
3132	0
3246	0
170	0
1819	0
4798	0
908	0
3110	0
3931	0
3167	0
3294	0
2362	0
1125	0
4118	0
1515	0
3353	0
2889	0
1220	0
4529	0
3810	0
5326	0
2558	0
6179	0
637	0
1586	0
2195	0
5443	0
1103	0
3320	0
5456	0
3355	0
2804	0
670	0
2521	0
5772	0
4449	0
1726	0
2709	0
2606	0
264	0
2954	0
1346	0
2640	0
1014	0
984	0
886	0
3120	0
2848	0
5358	0
273	0
1175	0
1742	0
713	0
2734	0
1898	0
232	0
1023	0
4357	0
3636	0
5533	0
6278	0
3418	0
3789	0
802	0
4531	0
2099	0
2499	0
3112	0
1681	0
2242	0
3701	0
1369	0
3710	0
1462	0
5156	0
1092	0
3311	0
1143	0
20	0
38	0
711	0
223	0
491	0
1567	0
2594	0
6233	0
3084	0
148	0
3085	0
592	0
6429	0
1028	0
553	0
6259	0
4823	0
6432	0
1020	0
2956	0
4327	0
5527	0
6083	1
3772	0
3645	0
3829	0
746	0
2963	0
2301	0
3917	0
5833	0
681	0
5401	0
1105	0
2957	0
5419	0
3295	0
4470	0
2331	0
5121	0
6431	0
4015	0
3952	0
3491	0
4535	0
3606	0
492	0
5681	0
2224	0
2712	0
3231	0
236	0
872	0
4419	0
1141	0
5444	0
3493	0
4790	0
5729	0
5062	0
3807	0
98	1
248	0
6052	0
3272	0
5453	0
4213	0
1583	0
2124	0
374	0
188	1
2767	0
5467	0
1934	0
4778	0
5658	0
2092	0
3913	0
2250	0
2476	0
137	1
4051	0
2402	0
2732	0
1425	0
6130	0
6299	0
2043	0
1626	0
5956	0
1664	0
506	0
629	0
645	0
6105	0
405	0
5773	0
3504	0
1614	0
469	0
2959	0
150	0
2859	0
5431	0
2066	0
995	0
4052	0
275	0
1469	0
1385	0
2167	0
1697	0
5432	0
3982	0
685	0
5683	0
1600	0
616	0
3037	0
4506	0
4542	0
882	0
2547	0
2135	0
1426	0
6411	0
4154	0
2801	0
1768	0
4348	0
2059	0
1150	0
3757	0
4513	0
5596	0
3015	0
1939	0
982	0
4147	0
63	1
5197	0
3949	0
4668	0
4771	0
2254	0
610	0
4353	0
4937	0
2287	0
4741	0
407	0
1757	0
2778	0
1788	0
221	0
3053	0
1480	0
6152	0
2440	0
4362	0
2068	0
2426	0
4429	0
2462	0
2395	0
1530	0
4422	0
2401	0
5905	1
21	0
6170	0
5332	0
1850	0
1519	0
2204	0
4096	0
2906	0
4209	0
4058	0
2868	0
4530	0
4879	0
1427	0
5360	0
1493	0
5692	0
3665	0
3731	0
2733	0
3907	0
3806	0
4733	0
1253	0
3519	0
4964	0
3833	0
2835	0
1601	0
3146	0
343	0
4509	0
1335	0
1245	0
2890	0
5902	0
5492	0
1242	0
1188	0
2637	0
3888	0
2186	0
2178	0
1665	0
2689	0
3928	0
4318	0
2894	0
2849	0
836	0
4407	0
5618	0
5731	0
5077	0
1319	0
2569	0
6362	0
4867	0
4734	0
1320	0
3868	0
107	1
4635	0
4281	0
308	0
5534	0
6120	0
4029	0
3292	0
2502	0
2071	0
6466	1
125	1
4426	0
5874	0
6393	0
1009	0
6204	0
4328	0
4833	0
228	0
2201	0
5351	0
3960	0
6400	0
4645	0
1459	0
5479	0
431	0
1863	0
4930	0
193	0
2417	0
883	0
5610	0
1760	0
3920	0
6272	0
2736	0
3144	0
3568	0
1505	0
2389	0
1802	0
5559	0
1658	0
4016	0
4490	0
4966	0
1630	0
1246	0
1409	0
4278	0
4538	0
653	0
3356	0
1883	0
1659	0
2918	0
5389	0
1197	0
5991	0
4543	0
1695	0
6355	0
5586	0
4638	0
1577	0
4502	0
1336	0
263	0
2416	0
3702	0
741	0
1475	0
5601	0
4622	0
2455	0
6181	0
820	0
1632	0
4097	0
1119	0
2704	0
540	0
873	0
4773	0
